,0,0
0,0.34375,0.27073678
1,0.359375,0.36258528
2,0.328125,0.32170764
3,0.15625,0.33191872
4,0.234375,0.31150213
5,0.265625,0.19961973
6,,0.25038847
7,0.296875,0.27073678
8,0.484375,0.25231412
9,,0.2911081
10,,0.41380522
11,-0.0625,0.2729724
12,0.328125,0.33512983
13,0.265625,0.0581703
14,0.28125,0.31150213
15,0.234375,0.27073678
16,0.359375,0.28091955
17,0.21875,0.25038847
18,0.171875,0.33191872
19,0.234375,0.280298
20,0.3,0.26055974
21,,0.30946168
22,,0.29314646
23,0.225,0.2966239
24,0.225,0.28834587
25,0.275,0.2442885
26,0.3,0.2442885
27,0.25,0.27684575
28,0.225,0.29314646
29,,0.26055974
30,,0.2442885
31,0.125,0.27182153
32,0.3,0.26357532
33,0.225,0.17935398
34,0.225,0.29314646
35,0.35,0.2442885
36,0.35,0.2442885
37,0.4,0.32579136
38,0.375,0.32579136
39,0.35,0.28029498
40,0.325,0.34213537
41,0.4,0.29314646
42,0.3,0.30946168
43,0.3,0.35849354
44,0.325,0.29314646
45,0.3,0.29314646
46,0.425,0.30946168
47,0.425,0.29314646
48,0.45,0.37486574
49,0.325,0.37486574
50,0.45,0.39125183
51,0.075,0.30946168
52,0.45,0.39125183
53,0.425,0.14697964
54,0.425,0.39125183
55,0.5,0.37486574
56,0.375,0.37486574
57,0.375,0.4240653
58,0.4,0.34213537
59,0.45,0.28031906
60,0.60784316,0.4950224
61,0.62745106,0.45628792
62,0.6666667,0.4950224
63,0.74509805,0.50794995
64,,0.53382874
65,0.74509805,0.5856795
66,0.64705884,0.4190828
67,0.54901963,0.5856795
68,0.62745106,0.5208854
69,,0.45628792
70,0.5686275,0.50794995
71,1.0980393,0.38002867
72,0.60784316,0.46919128
73,0.6666667,0.81807
74,0.6862745,0.4950224
75,0.5882353,0.53382874
76,0.5294118,0.5467799
77,0.5294118,0.48210284
78,0.50980395,0.4433927
79,0.54901963,0.28036472
80,0.022463769,0.109757915
81,,0.113031805
82,0.02173913,0.113031805
83,0.019565217,0.19717078
84,0.018115941,0.11256407
85,0.016666668,0.111160934
86,0.017391304,0.11022557
87,0.016666668,0.10929027
88,0.017391304,0.109757915
89,0.01594203,0.10929027
90,0.025362318,0.109757915
91,0.00942029,0.108822644
92,0.023188407,0.1149029
93,0.02173913,0.104614586
94,0.020289855,0.11349955
95,,0.11256407
96,0.02463768,0.11162862
97,0.020289855,0.19693454
98,0.020289855,0.11443511
99,,0.28025106
100,0.103727706,0.16872175
101,0.16531603,0.20234777
102,0.095623985,0.16557275
103,0.15235008,0.20550363
104,0.06482983,0.16032577
105,0.05024311,0.19708928
106,,0.1404023
107,0.12155591,0.1309733
108,0.10858995,0.21382357
109,0.1458671,0.17712197
110,0.12317666,0.16872175
111,0.040518638,0.19288369
112,0.095623985,0.17817228
113,,0.12469031
114,0.089141004,0.16032577
115,,0.20588247
116,,0.15612935
117,0.17341977,0.24694778
118,0.21069692,0.22177501
119,0.12317666,0.28026816
120,0.47368422,0.4240653
121,0.57894737,0.3550485
122,0.55263156,0.4067882
123,0.6052632,0.47598588
124,0.6052632,0.4586642
125,0.6315789,0.49332199
126,0.65789473,0.49332199
127,0.47368422,0.5106725
128,,0.5280373
129,0.5263158,0.4067882
130,0.5263158,0.40706417
131,0.7631579,0.4413573
132,0.6052632,0.4413573
133,0.6052632,0.59763604
134,0.6315789,0.49332199
135,0.7105263,0.49332199
136,0.47368422,0.5106725
137,0.55263156,0.56280905
138,0.5263158,0.4067882
139,0.6052632,0.28034347
140,0.24875623,0.26298958
141,0.26865673,0.2597499
142,0.238806,0.2597499
143,0.22885573,0.27271208
144,0.22388062,0.2532723
145,0.22388062,0.24679701
146,0.238806,0.24356031
147,0.2437811,0.24356031
148,0.25870648,0.2532723
149,0.26368162,0.25651076
150,0.4029851,0.2662298
151,0.18407962,0.2694707
152,0.37810948,0.36044765
153,0.36318412,0.21768765
154,0.35820898,0.34416923
155,0.32338312,0.3344088
156,0.3880597,0.33115652
157,0.437811,0.30840605
158,0.43283588,0.35067892
159,0.43283588,0.28029573
160,0.42592594,0.3668078
161,0.47619048,0.37489232
162,0.37301588,0.37547237
163,0.23015873,0.40843305
164,0.25925925,0.34083772
165,0.32539684,0.24764486
166,0.44708994,0.26658988
167,0.3968254,0.30972078
168,0.5185185,0.3893437
169,,0.3564155
170,0.2857143,0.43623224
171,,0.32046434
172,,0.28382996
173,0.25132275,0.3022081
174,,0.2836203
175,0.37830687,0.26142105
176,,0.28351402
177,,0.34429833
178,,0.28346005
179,0.27513227,0.2803264
