,0,0
0,0.5,0.15837386
1,0.576923,0.15837386
2,0.46153846,0.163076
3,0.6153846,0.17248248
4,0.5,0.1161914
5,,0.1264293
6,0.16,0.117577076
7,0.2,0.12224768
8,0.28,0.12154099
9,,0.116184235
10,0.6333333,0.17938197
11,,0.13756709
12,0.6333333,0.17938197
13,0.6333333,0.12577109
14,0.56666666,0.116196096
15,0.45454547,0.16307603
16,0.3181818,0.13722284
17,0.3181818,0.15751916
18,0.54545456,0.14086433
19,0.45454547,0.116192445
20,0.22222224,0.11556116
21,0.11111112,0.12165019
22,0.0,0.12914486
23,0.44444448,0.11556116
24,0.33333337,0.11618179
25,,0.12918223
26,0.5526676,0.12022136
27,0.06481904,0.12200326
28,0.2660992,0.1695166
29,0.15693031,0.116184846
30,0.31425363,0.14997737
31,0.15712681,0.12494998
32,0.23569024,0.14038475
33,0.51066214,0.12119003
34,0.35353532,0.11618951
35,0.05181347,0.111242056
36,0.06476684,0.11538768
37,0.0777202,0.10829753
38,,0.109879196
39,0.116580315,0.11618082
40,,0.10286218
41,-0.06338028,0.11105357
42,0.1971831,0.11022687
43,0.1338028,0.09425764
44,,0.116178915
